Offset,L=Lcav,S11 Re,S11 Im,S21 Re,S21 Im,Z11 Re,Z11 Im,Z12 Re,Z12 Im,Rself,Xself,Gself,Bself,Re[Vcav],Im[Vcav],Re[Vrad],Im[Vrad],|rho|,arg(rho),Column1,Column2
0.875,15.9272,-0.011454978,-0.001204387,0.98855433,-0.002406045,42.10784374,-6.717097153,42.10784875,-6.717697976,-5.01497E-06,0.000600823,0.023159106,0.0036947,2.1202068,-4.4838569,0.15303057,-4.9685382,1.00222394,-23.54313544,,
0.875,15.976,-0.012031484,-0.000726511,0.98797639,-0.001920419,40.57391321,-4.519316949,40.5739175,-4.519913898,-4.29333E-06,0.000596949,0.024344267,0.002711939,1.9223267,-4.6956264,-0.11412019,-5.0901417,1.003457297,-23.54788433,,
0.875,16.0248,-0.012568232,-0.000172769,0.98743602,-0.001362037,39.14173042,-2.420593383,39.1417329,-2.421188015,-2.47958E-06,0.000594631,0.025450797,0.001574309,1.6959565,-4.8906671,-0.40146303,-5.185182,1.004698661,-23.55251594,,
0.875,16.0736,-0.013052396,0.000453703,0.98683443,-0.000660904,37.6394302,-0.301137193,37.63937392,-0.301694559,5.62796E-05,0.000557366,0.026566217,0.000212939,1.4440925,-5.0650106,-0.70410576,-5.2493822,1.005608746,-23.55301018,,
0.875,16.1224,-0.013467612,0.001140732,0.98642012,2.73275E-05,36.40320863,1.593960344,36.4031528,1.59340358,5.58272E-05,0.000556764,0.027417619,-0.001200097,1.1686786,-5.2115523,-1.0185205,-5.2797336,1.006758391,-23.55822656,,
0.875,16.1712,-0.013804028,0.001878918,0.98608286,0.000769132,35.24735248,3.415022257,35.24729623,3.414467301,5.62512E-05,0.000554956,0.028107209,-0.002722795,0.87489148,-5.3252825,-1.3378254,-5.2740258,1.008224914,-23.56339076,,
0.875,16.22,-0.014053093,0.002654056,0.98583043,0.001550895,34.16307509,5.1647914,34.16301715,5.164239756,5.79376E-05,0.000551645,0.028617488,-0.004325952,0.56899972,-5.4069323,-1.6555361,-5.2314441,1.00926282,-23.56785237,,
0.875,16.2688,-0.014209705,0.003450135,0.98566779,0.002356471,33.14376216,6.84480009,33.1437012,6.844253191,6.09572E-05,0.000546899,0.02893765,-0.005975694,0.25678113,-5.4530241,-1.9652273,-5.1529328,1.010239479,-23.57191609,,
0.875,16.3176,-0.014272826,0.004252754,0.9856,0.003175901,32.18247484,8.467749862,32.18241154,8.467211367,6.33011E-05,0.000538495,0.029061201,-0.007646019,-0.05624238,-5.4617768,-2.2616,-5.0403088,1.011421244,-23.57592136,,
0.875,16.3664,-0.014243608,0.005041149,0.98562202,0.003978058,31.28267945,10.01558167,31.28261254,10.01505005,6.69079E-05,0.000531617,0.028994831,-0.009282623,-0.36220119,-5.4363938,-2.5377924,-4.8977661,1.012436089,-23.57935643,,
0.875,16.4152,-0.014128385,0.005802604,0.98573288,0.004757973,30.4376695,11.50628271,30.4376004,11.50576033,6.90994E-05,0.000522388,0.028746446,-0.010866485,-0.65626995,-5.3773479,-2.7904302,-4.7294925,1.013673704,-23.58270815,,
0.875,16.464,-0.013937451,0.00652485,0.98591675,0.005495583,29.64115031,12.93031289,29.64107767,12.92979818,7.26399E-05,0.000514709,0.028343697,-0.012363865,-0.93405397,-5.2912241,-3.0165767,-4.5408447,1.014606022,-23.58568726,,
0.875,16.5128,-0.013680931,0.007197694,0.98616671,0.00618454,28.8919133,14.2957321,28.89183737,14.29522545,7.59286E-05,0.000506654,0.027804896,-0.013757424,-1.1915926,-5.1798108,-3.2145117,-4.3372171,1.015703153,-23.58860552,,
0.875,16.5616,-0.01336722,0.007810916,0.98661991,0.006746132,28.34347671,15.69813761,28.34347056,15.69760521,6.15159E-06,0.000532399,0.026999769,-0.014953417,-1.4264751,-5.0488865,-3.3837944,-4.1237703,1.016743091,-23.59416182,,
0.875,16.6104,-0.013014548,0.008367621,0.98697328,0.007310662,27.68453016,16.96890705,27.68452436,16.96837856,5.80674E-06,0.000528486,0.026257215,-0.016093553,-1.638062,-4.9032109,-3.5251814,-3.9054268,1.017702028,-23.59715234,,
0.875,16.6592,-0.012631393,0.008863214,0.98735725,0.007815078,27.06334359,18.18918553,27.06333819,18.18866146,5.40388E-06,0.000524074,0.02545337,-0.017106638,-1.8255509,-4.7465027,-3.6400538,-3.6864301,1.018729511,-23.60009879,,
0.875,16.708,-0.012228311,0.009298615,0.98776055,0.008260586,26.47667894,19.35997469,26.47667364,19.35945567,5.30015E-06,0.00051902,0.024611085,-0.017995358,-1.9897789,-4.5836382,-3.7304508,-3.470344,1.019643524,-23.60284472,,
0.875,16.7568,-0.011814701,0.009676144,0.98817377,0.008650106,25.92197758,20.48234775,25.92197207,20.48183472,5.50134E-06,0.000513025,0.023749941,-0.018765638,-2.1315876,-4.4176269,-3.7987582,-3.2601081,1.020566018,-23.60550847,,
0.875,16.8056,-0.011394745,0.0099984,0.98871539,0.009015353,25.39331375,21.70851743,25.39336905,21.70802596,-5.5306E-05,0.000491469,0.022752659,-0.019450563,-2.2527931,-4.250785,-3.8474091,-3.0570402,1.021455597,-23.60806417,,
0.875,16.8544,-0.010981662,0.010271603,0.98915322,0.009352648,24.83497355,22.77695989,24.8350412,22.77650047,-6.76475E-05,0.000459416,0.021870529,-0.020057713,-2.3547797,-4.0869662,-3.8792965,-2.864363,1.022341755,-23.60971134,,
0.875,16.9032,-0.010584259,0.010500437,0.989416,0.009524837,24.43003147,23.58417266,24.43003184,23.58368486,-3.67449E-07,0.0004878,0.021187926,-0.020453898,-2.4389235,-3.9285957,-3.897125,-2.6836631,1.02328628,-23.61512618,,
0.875,16.952,-0.01020021,0.010689742,0.9896654,0.009821781,23.87656031,24.34909963,23.8764933,24.34866559,6.70111E-05,0.000434039,0.02053107,-0.020937084,-2.5084611,-3.7741942,-3.9011762,-2.5126468,1.023953621,-23.60606291,,
0.875,17,-0.010219761,0.01090988,0.98968596,0.010110372,23.28008938,24.34362163,23.28004239,24.34322184,4.69819E-05,0.000399792,0.020519135,-0.021456226,-2.5915057,-3.7986092,-3.9310673,-2.4695715,1.009571911,-23.55939654,,
1.0125,15,-0.003996046,-0.003017317,0.99590165,-0.00480409,63.38953932,-61.73435093,63.38948897,-61.73524441,5.03564E-05,0.000893477,0.008096271,0.007884986,2.6949241,-1.4470152,1.8275321,-2.3134602,0.963836041,-23.45963772,,
1.0125,15.0488,-0.004285715,-0.003240785,0.99570459,-0.005082581,59.54392712,-58.23986764,59.54392312,-58.24078854,3.99931E-06,0.000920906,0.008582947,0.008395107,2.7663194,-1.5503094,1.8515664,-2.432591,0.964041933,-23.45614747,,
1.0125,15.0976,-0.004600649,-0.003446468,0.99521726,-0.005321651,56.39393441,-53.16287557,56.39384424,-53.16381333,9.01744E-05,0.000937761,0.009388558,0.008850816,2.8274878,-1.6598966,1.8661709,-2.5574755,0.965609917,-23.46668371,,
1.0125,15.1464,-0.00494176,-0.003648749,0.9948761,-0.005510354,53.84829937,-49.4529499,53.84820916,-49.45388087,9.02116E-05,0.000930971,0.010073906,0.009251816,2.8883183,-1.7778781,1.8771468,-2.6894061,0.967001731,-23.47180203,,
1.0125,15.1952,-0.005311987,-0.003847395,0.99450656,-0.005692529,51.50737488,-45.91590606,51.50728499,-45.9168288,8.98836E-05,0.000922734,0.010817777,0.009643646,2.9473826,-1.9055785,1.8829221,-2.8299347,0.968477456,-23.47786051,,
1.0125,15.244,-0.005713428,-0.004039961,0.99410691,-0.005867527,49.34132726,-42.54476547,49.34123825,-42.54567942,8.90039E-05,0.000913946,0.011624219,0.010023265,3.0031842,-2.0432371,1.8823143,-2.9790303,0.970138953,-23.48337978,,
1.0125,15.2928,-0.00614821,-0.004223369,0.99367527,-0.006032728,47.33275013,-39.33084011,47.33266268,-39.33174495,8.74492E-05,0.000904838,0.012497511,0.010384983,3.0559205,-2.1923483,1.8740415,-3.1367693,0.971539661,-23.48804095,,
1.0125,15.3416,-0.00661841,-0.004393973,0.9932096,-0.006184487,45.46785442,-36.2644112,45.46776922,-36.26530661,8.52005E-05,0.00089541,0.013442098,0.010721481,3.1042229,-2.3535156,1.8567549,-3.3033582,0.972758821,-23.4923266,,
1.0125,15.3904,-0.00712595,-0.004547485,0.99270782,-0.006318324,43.73445303,-33.33554705,43.73437069,-33.33643261,8.23375E-05,0.000885566,0.014462362,0.011023905,3.1456623,-2.5266308,1.8289654,-3.4789757,0.974152552,-23.49640311,,
1.0125,15.4392,-0.007672459,-0.0046789,0.99216796,-0.006428893,42.12144819,-30.53455646,42.12136916,-30.53543159,7.90309E-05,0.000875136,0.015562337,0.011281748,3.1790116,-2.7124937,1.7888639,-3.6634016,0.975560136,-23.50093863,,
1.0125,15.488,-0.008259106,-0.004782435,0.99158834,-0.006509921,40.61858971,-27.85223653,40.61851417,-27.8531004,7.55366E-05,0.000863874,0.016745353,0.011482695,3.2028617,-2.9119126,1.7344856,-3.8559175,0.976754088,-23.50477913,,
1.0125,15.5368,-0.008886391,-0.004851496,0.9909678,-0.006554176,39.21628415,-25.28004897,39.21621197,-25.28090044,7.21849E-05,0.000851464,0.018013586,0.011612536,3.2138669,-3.1239687,1.6637168,-4.0556559,0.978059352,-23.50816241,,
1.0125,15.5856,-0.009553897,-0.004878675,0.99030609,-0.006553538,37.90550565,-22.81046634,37.90543634,-22.81130388,6.93098E-05,0.000837548,0.019367397,0.011655203,3.2092805,-3.3480243,1.574448,-4.261804,0.979640759,-23.5120211,,
1.0125,15.6344,-0.010260004,-0.004855836,0.98960439,-0.00649918,36.67778168,-20.43732215,36.67771454,-20.43814393,6.71323E-05,0.000821783,0.020804474,0.011593002,3.1879979,-3.5850635,1.46436,-4.4726779,0.980988629,-23.51641083,,
1.0125,15.6832,-0.011001577,-0.004774257,0.98886588,-0.00638196,35.52523893,-18.15601776,35.5251733,-18.15682172,6.56296E-05,0.000803958,0.022318899,0.01140713,3.1476467,-3.8347287,1.331179,-4.6856856,0.981854151,-23.52048108,,
1.0125,15.732,-0.01177365,-0.004624888,0.98809612,-0.006193106,34.44045235,-15.96348791,34.44038784,-15.96427212,6.45043E-05,0.000784211,0.023900367,0.01107862,3.0825322,-4.0920358,1.1729088,-4.898247,0.983127539,-23.5245356,,
1.0125,15.7808,-0.012569144,-0.004398728,0.98730298,-0.005925242,33.41601218,-13.85797681,33.41594882,-13.85874017,6.33594E-05,0.000763354,0.025533886,0.010589778,2.9895644,-4.3537528,0.98777819,-5.1070535,0.984918946,-23.52930818,,
1.0125,15.8296,-0.013378646,-0.004087323,0.98649596,-0.005573103,32.44439314,-11.83834713,32.44433099,-11.83909011,6.21489E-05,0.000742983,0.027200174,0.009925472,2.8708887,-4.6236959,0.77457703,-5.3077164,0.985568956,-23.53366666,,
1.0125,15.8784,-0.014188279,-0.003684869,0.98570766,-0.005121872,31.54737514,-9.909282246,31.54732362,-9.910000822,5.15169E-05,0.000718576,0.028851399,0.009063126,2.7197381,-4.8894566,0.53366001,-5.4952616,0.98679833,-23.5380438,,
1.0125,15.9272,-0.014988278,-0.003183026,0.98491023,-0.00458896,30.66599189,-8.052745707,30.66594164,-8.053448745,5.02543E-05,0.000703038,0.030505543,0.008011325,2.5335639,-5.1472368,0.26370896,-5.6657659,0.988655193,-23.54238583,,
1.0125,15.976,-0.015759144,-0.002581271,0.98413823,-0.00396084,29.82655998,-6.273969259,29.82650915,-6.274659114,5.08398E-05,0.000689855,0.032106314,0.006754266,2.3174281,-5.4003352,-0.032553282,-5.8130407,0.98920464,-23.54631926,,
1.0125,16.0248,-0.016484025,-0.001879574,0.98340975,-0.003235316,29.02878978,-4.56624213,29.02873712,-4.566920073,5.26557E-05,0.000677943,0.033616582,0.005288699,2.0658703,-5.630906,-0.35277461,-5.9320557,0.990767819,-23.55043459,,
1.0125,16.0736,-0.017144365,-0.00108222,0.98274903,-0.00241414,28.27638592,-2.9248455,28.27633306,-2.925511531,5.28618E-05,0.000666031,0.034990714,0.003620191,1.7842933,-5.8415698,-0.69301749,-6.0178365,0.99175035,-23.55444055,,
1.0125,16.1224,-0.017723042,-0.000199169,0.98217979,-0.001502134,27.57044686,-1.343285099,27.5703987,-1.343936645,4.81619E-05,0.000651545,0.036184805,0.001763851,1.4750873,-6.0226637,-1.0473769,-6.0661654,0.992782496,-23.55816429,,
1.0125,16.1712,-0.018203408,0.000755027,0.98169901,-0.000525158,26.89289749,0.17281347,26.8928491,0.172173316,4.83836E-05,0.000640154,0.037183082,-0.000238053,1.1431037,-6.1694566,-1.4097051,-6.0745398,0.993864947,-23.56220714,,
1.0125,16.22,-0.018573032,0.001763353,0.9813311,0.000504364,26.25228575,1.629300258,26.25223821,1.628670704,4.754E-05,0.000629554,0.037945941,-0.00235414,0.79452595,-6.2779537,-1.7727401,-6.0414276,0.994961341,-23.5662052,,
1.0125,16.2688,-0.018824051,0.002806504,0.98108349,0.001567166,25.64558023,3.030260019,25.64553438,3.029640293,4.58476E-05,0.000619726,0.038456448,-0.00454306,0.43602585,-6.3458115,-2.129407,-5.9671115,0.996054343,-23.56997122,,
1.0125,16.3176,-0.018952853,0.003862834,0.98096038,0.002641298,25.07157793,4.378035205,25.07153492,4.377424384,4.30123E-05,0.000610821,0.038705949,-0.006757957,0.074971377,-6.371408,-2.4726992,-5.853774,0.997292557,-23.5738958,,
1.0125,16.3664,-0.018960995,0.004911111,0.98096047,0.003705449,24.52860446,5.675493673,24.52856555,5.674890795,3.89056E-05,0.000602878,0.038697445,-0.008952981,-0.28145487,-6.357857,-2.7962494,-5.7047465,0.998289725,-23.57757187,,
1.0125,16.4152,-0.0188547,0.005933105,0.98123896,0.004655903,24.13258373,6.934514272,24.13263097,6.933875732,-4.72356E-05,0.000638541,0.038277662,-0.010998078,-0.62696959,-6.3049063,-3.0948179,-5.5233213,0.999252948,-23.58379629,,
1.0125,16.464,-0.018643939,0.006908417,0.98146366,0.005657637,23.63864009,8.158610907,23.63869427,8.157985584,-5.41877E-05,0.000625322,0.037801311,-0.013045668,-0.9554822,-6.2177808,-3.3648758,-5.317795,1.00034851,-23.58763355,,
1.0125,16.5128,-0.018341803,0.007824611,0.98177876,0.006596576,23.16802396,9.335455171,23.16808462,9.334841228,-6.06548E-05,0.000613943,0.037134327,-0.014962093,-1.2627433,-6.1014642,-3.6038888,-5.0929314,1.001333119,-23.5914899,,
1.0125,16.5616,-0.017963123,0.008670963,0.98215332,0.007466919,22.71129088,10.46060808,22.71134946,10.46000613,-5.85805E-05,0.000601952,0.03632554,-0.016730198,-1.5451343,-5.9596983,-3.8106737,-4.8547792,1.002432987,-23.59481738,,
1.0125,16.6104,-0.017523426,0.00944161,0.98260123,0.008258676,22.28234848,11.54752563,22.28241116,11.54693424,-6.26739E-05,0.000591393,0.03537803,-0.018333195,-1.8013159,-5.7995875,-3.9856358,-4.6088086,1.003335754,-23.59833979,,
1.0125,16.6592,-0.017037616,0.010134397,0.98304378,0.008963152,21.85997225,12.56201316,21.86001329,12.56142758,-4.10393E-05,0.000585575,0.034390035,-0.019761558,-2.0303185,-5.6248558,-4.1301384,-4.3602481,1.004305613,-23.60023858,,
1.0125,16.708,-0.01651999,0.010747619,0.98355849,0.00959898,21.46780244,13.56066754,21.46784201,13.56009326,-3.95683E-05,0.000574274,0.033296672,-0.021031736,-2.2320461,-5.4403421,-4.2459467,-4.1131063,1.00528335,-23.60325188,,
1.0125,16.7568,-0.015981822,0.01128438,0.98406221,0.010221825,21.04722499,14.51796332,21.04724729,14.51743207,-2.22978E-05,0.000531254,0.032195014,-0.022206653,-2.4078601,-5.2505657,-4.3362057,-3.8708089,1.006268313,-23.60986192,,
1.0125,16.8056,-0.015436658,0.011749058,0.98457007,0.010722777,20.67442417,15.41589651,20.67442779,15.41538337,-3.6273E-06,0.000513137,0.031086279,-0.023178727,-2.5596625,-5.0588412,-4.4031545,-3.6352887,1.007119855,-23.61816833,,
1.0125,16.8544,-0.014888657,0.012149151,0.9852127,0.011068622,20.40254839,16.35395384,20.40259935,16.35341363,-5.09678E-05,0.00054021,0.029841441,-0.023918983,-2.6889046,-4.8668542,-4.4483553,-3.4094293,1.007983201,-23.61138357,,
1.0125,16.9032,-0.014355765,0.012483873,0.98572427,0.01140276,20.0932332,17.18077324,20.09327351,17.18023273,-4.03081E-05,0.000540513,0.028749853,-0.024581817,-2.7963525,-4.6824129,-4.4768667,-3.1980968,1.008796213,-23.6136956,,
1.0125,16.952,-0.013839795,0.012760989,0.9862326,0.011686,19.80218906,17.97847472,19.80222554,17.97793726,-3.64851E-05,0.000537455,0.027682475,-0.025132215,-2.8849896,-4.5039626,-4.4903851,-2.9995338,1.009599842,-23.61607995,,
1.0125,17,-0.013680652,0.013096379,0.98630123,0.012110705,19.26811434,18.19991505,19.26810553,18.19942221,8.81619E-06,0.000492846,0.027428734,-0.02590743,-2.9334488,-4.4057942,-4.5228784,-2.9065256,1.015727464,-23.61777245,,
1.15,15,-0.005072267,-0.005209909,0.99479187,-0.00722728,38.98380003,-47.76681893,38.98373312,-47.76782775,6.69185E-05,0.001008822,0.010254838,0.012565531,3.027773,-1.6207593,2.069231,-2.6063132,0.96900988,-23.39284288,,
1.15,15.0488,-0.005451147,-0.005498455,0.99444015,-0.007471359,37.54006008,-44.80672558,37.54000669,-44.80771214,5.33811E-05,0.000986558,0.010986301,0.013113238,3.0999289,-1.735232,2.0923287,-2.7394428,0.970313371,-23.38959173,,
1.15,15.0976,-0.005860407,-0.005764657,0.99402224,-0.007726949,36.24562206,-41.87736583,36.24556435,-41.87834709,5.77171E-05,0.00098126,0.011815853,0.013652109,3.1732395,-1.8604067,2.1099841,-2.8804014,0.970679374,-23.39381643,,
1.15,15.1464,-0.0062995,-0.006023731,0.99356992,-0.007969181,35.07304085,-39.10292322,35.0729765,-39.10389607,6.43481E-05,0.000972851,0.012711154,0.01417204,3.2415826,-1.9926265,2.1226982,-3.0291811,0.97209976,-23.39978383,,
1.15,15.1952,-0.006773697,-0.006276592,0.99308093,-0.008201735,33.98074766,-36.45840336,33.9806759,-36.45936607,7.1765E-05,0.00096271,0.013679977,0.014677851,3.3077583,-2.1351461,2.1294479,-3.1867013,0.973504002,-23.40588693,,
1.15,15.244,-0.007286533,-0.006521042,0.99255273,-0.008423542,32.95360295,-33.93167058,32.95352348,-33.93262198,7.94698E-05,0.000951402,0.014728769,0.015166383,3.3709492,-2.2889501,2.1291003,-3.3535362,0.974889878,-23.41188056,,
1.15,15.2928,-0.007841064,-0.006753616,0.99198218,-0.008631741,31.98355142,-31.5131202,31.98346392,-31.51405942,8.75038E-05,0.000939227,0.0158642,0.01563137,3.4300651,-2.4548645,2.1203354,-3.5300372,0.976260045,-23.41771288,,
1.15,15.3416,-0.008440105,-0.006969949,0.99136593,-0.008822275,31.0650097,-29.19455896,31.06491357,-29.1954853,9.61337E-05,0.000926342,0.017093003,0.016064379,3.4837789,-2.633635,2.1016409,-3.7163843,0.977614674,-23.42332723,,
1.15,15.3904,-0.009086197,-0.007164791,0.99070069,-0.008989963,30.19357041,-26.96895002,30.19346468,-26.9698628,0.000105735,0.00091278,0.018421671,0.016454883,3.5305157,-2.825918,2.0713089,-3.9125816,0.978953995,-23.4286881,,
1.15,15.4392,-0.009781466,-0.007331974,0.98998357,-0.009128251,29.36583711,-24.83034284,29.36572042,-24.83124119,0.000116689,0.000898349,0.019855977,0.016789935,3.5684294,-3.0322405,2.0274319,-4.1184067,0.980277736,-23.43372765,,
1.15,15.488,-0.010527438,-0.007464318,0.9892128,-0.009228929,28.57955931,-22.77410361,28.57943019,-22.77498615,0.000129119,0.000882534,0.021400057,0.017053734,3.5953895,-3.2529442,1.9679084,-4.3333515,0.981584395,-23.43838196,,
1.15,15.5368,-0.01132482,-0.007553571,0.98838894,-0.009282421,27.83327895,-20.79744738,27.83313656,-20.79831205,0.000142393,0.000864672,0.023054927,0.017227795,3.6089859,-3.4881306,1.8904731,-4.5565798,0.982873104,-23.44257769,,
1.15,15.5856,-0.012174329,-0.00758548,0.98776438,-0.009181802,27.3338811,-19.11878435,27.33385109,-19.11958256,3.00093E-05,0.000798209,0.024565385,0.017183086,3.6075639,-3.7391205,1.7933097,-4.7896101,0.984333701,-23.44738175,,
1.15,15.6344,-0.013072036,-0.007559797,0.98685459,-0.009130782,26.64220096,-17.27889315,26.64216488,-17.2796787,3.60713E-05,0.000785549,0.026420438,0.01713587,3.5835658,-3.9999037,1.6723258,-5.0255054,0.986230385,-23.45179981,,
1.15,15.6832,-0.014015279,-0.007460718,0.98590123,-0.00900663,25.98340077,-15.51182332,25.98335962,-15.51259634,4.11497E-05,0.00077302,0.028373063,0.016939298,3.5423344,-4.2785776,1.5260842,-5.2643873,0.986759377,-23.45589732,,
1.15,15.732,-0.014998107,-0.00727689,0.98491267,-0.008799707,25.35571387,-13.81598938,25.35566984,-13.81675086,4.40337E-05,0.000761476,0.030409315,0.016570571,3.4730643,-4.5648478,1.3523215,-5.50346,0.988026103,-23.45957356,,
1.15,15.7808,-0.016011894,-0.00699694,0.98389854,-0.008499896,24.75789828,-12.18823421,24.75785406,-12.18898575,4.42202E-05,0.000751545,0.032510986,0.01600607,3.3734604,-4.8566068,1.1489104,-5.7387442,0.989742234,-23.46324876,,
1.15,15.8296,-0.01704507,-0.006610057,0.98286911,-0.008096217,24.18880446,-10.62347057,24.1887621,-10.62421372,4.23596E-05,0.000743143,0.03465587,0.015221588,3.2456273,-5.1578078,0.9144418,-5.9660764,0.990438102,-23.46665458,,
1.15,15.8784,-0.018083016,-0.006106807,0.98183655,-0.007577818,23.6470209,-9.116180552,23.64698122,-9.116916116,3.96776E-05,0.000735564,0.036816222,0.014194218,3.0804052,-5.4542104,0.64806747,-6.1803012,0.992052574,-23.47053446,,
1.15,15.9272,-0.019108142,-0.005480072,0.98081629,-0.006935969,23.13077948,-7.661853301,23.13074223,-7.662581304,3.72555E-05,0.000728003,0.038957277,0.012905479,2.8813995,-5.74957,0.3501762,-6.3754758,0.992833326,-23.47391846,,
1.15,15.976,-0.020100243,-0.004726052,0.97982692,-0.006165727,22.63800761,-6.257228291,22.63797171,-6.257948181,3.59016E-05,0.00071989,0.041037606,0.011344268,2.6432524,-6.0294778,0.022186893,-6.5460465,0.994329178,-23.4778868,,
1.15,16.0248,-0.02103721,-0.003845191,0.97888919,-0.005267009,22.16648611,-4.900026087,22.16644982,-4.900737048,3.62959E-05,0.000710961,0.043010856,0.009509186,2.3700819,-6.2951426,-0.33291496,-6.6859407,0.995198301,-23.48163354,,
1.15,16.0736,-0.021896112,-0.002842933,0.9780248,-0.004245369,21.71406134,-3.588779553,21.71402229,-3.589480826,3.90538E-05,0.000701273,0.044828196,0.007410417,2.0608703,-6.5327841,-0.71078498,-6.7895486,0.996570863,-23.48512305,,
1.15,16.1224,-0.022654572,-0.001730131,0.97725551,-0.00311251,21.27910386,-2.322792243,21.27905937,-2.323483494,4.44832E-05,0.000691251,0.046440858,0.005070928,1.7214111,-6.742466,-1.1058489,-6.8527799,0.997512505,-23.48909011,,
1.15,16.1712,-0.023291789,-0.00052834,0.97648929,-0.001978929,20.80529146,-1.140985653,20.80518251,-1.141711106,0.000108946,0.000725453,0.047920639,0.002629707,1.3559852,-6.9125273,-1.5096308,-6.8708183,0.998642816,-23.49032717,,
1.15,16.22,-0.023791205,0.000757989,0.97613922,-0.000587345,20.48523271,0.075485212,20.48519838,0.074812498,3.43362E-05,0.000672714,0.048815083,-0.000178274,0.9684277,-7.0423612,-1.9193019,-6.8430153,0.999781055,-23.49743526,,
1.15,16.2688,-0.024142838,0.002088759,0.97577879,0.000766627,20.10471428,1.216819982,20.10467553,1.216158864,3.87505E-05,0.000661118,0.04955833,-0.00299785,0.5696963,-7.1279664,-2.3218811,-6.7696031,1.000842545,-23.50086591,,
1.15,16.3176,-0.024339904,0.003441354,0.97556788,0.002142381,19.73831422,2.317334415,19.73826854,2.316684868,4.56882E-05,0.000649546,0.049974567,-0.005865526,0.16660305,-7.1677592,-2.7109922,-6.6521269,1.001902133,-23.50425448,,
1.15,16.3664,-0.024383141,0.004789083,0.97550754,0.003511179,19.38659939,3.377541656,19.38654513,3.376902634,5.42542E-05,0.000639022,0.050063177,-0.008720402,-0.2330086,-7.1623452,-3.0795707,-6.4940683,1.002947714,-23.50759487,,
